kernel_rbf,kernel_poly,kernel_linear,c,gamma,degree,perf-on-seismic,perf-on-ijcnn1,perf-on-colon-cancer,perf-on-car,perf-on-pima,perf-on-cod-rna,perf-on-tic-tac-toe,perf-on-pendigits,perf-on-usps,perf-on-sonar-scale,perf-on-vehicle,perf-on-abalone,perf-on-magic,perf-on-australian,perf-on-kr-vs-k,perf-on-crx,perf-on-monk-2,perf-on-segment,perf-on-breast-cancer,perf-on-german-numer,perf-on-led7digit,perf-on-haberman,perf-on-lymphography,perf-on-winequality-red,perf-on-bands,perf-on-letter,perf-on-wine,perf-on-W8A,perf-on-wisconsin,perf-on-shuttle,perf-on-phoneme,perf-on-spambase,perf-on-diabetes,perf-on-appendicitis,perf-on-ecoli,perf-on-wdbc,perf-on-housevotes,perf-on-titanic,perf-on-A9A,perf-on-twonorm,perf-on-chess,perf-on-splice,perf-on-banana,perf-on-ring,perf-on-spectfheart,perf-on-bupa,perf-on-coil2000,perf-on-saheart,perf-on-yeast,perf-on-automobile
1.0,0.0,0.0,1.0,-0.5,0.0,0.742109,0.963261,0.692308,0.985549,0.74026,0.962812,0.989583,0.989995,0.980108,0.857143,0.776471,0.238323,0.824395,0.862319,0.689416,0.824427,0.735632,0.935065,0.963504,0.75,0.73,0.677419,0.666667,0.59375,0.753425,0.856667,1.0,0.990108,0.963504,0.97,0.761332,0.906522,0.766234,0.954545,0.808824,0.982456,0.957447,0.759637,0.83939,0.982432,0.990625,0.907087,0.55,0.867568,0.740741,0.695652,0.942494,0.677419,0.555556,0.71875
1.0,0.0,0.0,1.0,-0.3252574989159953,0.0,0.754593,0.982203,0.692308,0.99422,0.746753,0.965243,0.994792,0.994998,0.973118,0.833333,0.823529,0.247904,0.849106,0.847826,0.860121,0.816794,0.942529,0.965368,0.956204,0.73,0.74,0.677419,0.666667,0.58125,0.753425,0.92,1.0,0.989258,0.963504,0.988851,0.765957,0.927174,0.772727,1.0,0.779412,0.982456,0.957447,0.76644,0.810625,0.982432,0.99375,0.92126,0.619811,0.973649,0.796296,0.73913,0.941476,0.666667,0.602694,0.84375
1.0,0.0,0.0,1.0,-0.25,0.0,0.763219,0.986899,0.692308,1.0,0.746753,0.965952,1.0,0.993633,0.893548,0.833333,0.841176,0.251497,0.858307,0.826087,0.897185,0.793893,0.942529,0.967532,0.956204,0.715,0.73,0.677419,0.7,0.575,0.739726,0.949333,1.0,0.986476,0.963504,0.995057,0.768733,0.931522,0.766234,1.0,0.794118,0.982456,0.957447,0.764172,0.820657,0.981757,0.992188,0.870866,0.649057,0.97973,0.796296,0.73913,0.93944,0.655914,0.602694,0.875
1.0,0.0,0.0,1.0,-0.0752574989159953,0.0,0.771795,0.991516,0.692308,0.99711,0.75974,0.968368,0.994792,0.994998,0.352688,0.761905,0.829412,0.258683,0.861987,0.797101,0.897363,0.801527,0.954023,0.971861,0.948905,0.72,0.71,0.693548,0.666667,0.6125,0.739726,0.966667,1.0,0.98408,0.941606,0.997356,0.805735,0.930435,0.720779,0.909091,0.852941,0.982456,0.978723,0.764172,0.780428,0.975676,0.982812,0.640945,0.70283,0.979054,0.759259,0.782609,0.915013,0.623656,0.59596,0.75
1.0,0.0,0.0,1.0,0.75,0.0,0.501015,0.925694,0.692308,0.713873,0.668831,0.791804,0.6875,0.0995907,0.177419,0.547619,0.252941,0.203593,0.667455,0.543478,0.164113,0.557252,0.505747,0.320346,0.59854,0.745,0.69,0.677419,0.433333,0.625,0.671233,0.111,0.416667,0.983926,0.737226,0.997356,0.854764,0.796739,0.62987,0.772727,0.382353,0.578947,0.765957,0.764172,0.780428,0.500676,0.503125,0.588976,0.891509,0.495946,0.740741,0.666667,0.938422,0.602151,0.309764,0.21875
1.0,0.0,0.0,1.0,0.5000000000000001,0.0,0.589973,0.964603,0.692308,0.713873,0.649351,0.959898,0.6875,0.155525,0.177419,0.547619,0.264706,0.213174,0.82387,0.536232,0.164113,0.641221,0.505747,0.746753,0.59854,0.745,0.69,0.645161,0.433333,0.671875,0.671233,0.254,0.416667,0.983926,0.868613,0.997816,0.902868,0.865217,0.623377,0.772727,0.529412,0.578947,0.765957,0.764172,0.780428,0.501351,0.503125,0.588976,0.903774,0.803378,0.740741,0.695652,0.937405,0.602151,0.525253,0.375
1.0,0.0,0.0,1.0,0.25000000000000006,0.0,0.718309,0.991713,0.692308,0.713873,0.636364,0.971252,0.6875,0.840382,0.195699,0.547619,0.605882,0.251497,0.867771,0.702899,0.164113,0.725191,0.781609,0.952381,0.905109,0.745,0.69,0.612903,0.433333,0.65,0.739726,0.958,0.472222,0.983926,0.956204,0.997931,0.879741,0.929348,0.642857,0.818182,0.75,0.921053,0.765957,0.764172,0.780428,0.977703,0.503125,0.588976,0.904717,0.979054,0.740741,0.666667,0.933333,0.537634,0.592593,0.5
1.0,0.0,0.0,1.0,0.0,0.0,0.768801,0.992463,0.692308,0.939306,0.766234,0.969138,0.708333,0.993633,0.298925,0.761905,0.788235,0.267066,0.867771,0.782609,0.809159,0.78626,0.954023,0.967532,0.956204,0.735,0.71,0.741935,0.433333,0.621875,0.808219,0.971333,1.0,0.983926,0.934307,0.997241,0.828862,0.932609,0.662338,0.909091,0.823529,0.964912,0.914894,0.764172,0.780428,0.972973,0.96875,0.622047,0.816038,0.978378,0.777778,0.753623,0.918575,0.623656,0.589226,0.625
1.0,0.0,0.0,1.0,0.3252574989159953,0.0,0.692835,0.986622,0.692308,0.713873,0.623377,0.970437,0.6875,0.709868,0.178495,0.547619,0.5,0.245509,0.85857,0.630435,0.164113,0.679389,0.586207,0.926407,0.868613,0.745,0.69,0.596774,0.433333,0.63125,0.671233,0.882333,0.416667,0.983926,0.934307,0.997701,0.895467,0.917391,0.616883,0.818182,0.779412,0.903509,0.765957,0.764172,0.780428,0.979054,0.503125,0.588976,0.904717,0.981757,0.740741,0.608696,0.934351,0.526882,0.558923,0.5
1.0,0.0,0.0,1.0,0.0752574989159953,0.0,0.753222,0.993449,0.692308,0.713873,0.74026,0.97012,0.6875,0.988176,0.272581,0.642857,0.752941,0.269461,0.871188,0.768116,0.34355,0.755725,0.885057,0.974026,0.941606,0.74,0.7,0.709677,0.433333,0.634375,0.753425,0.976,1.0,0.983926,0.956204,0.997471,0.842738,0.93587,0.649351,0.772727,0.808824,0.964912,0.765957,0.764172,0.780428,0.966892,0.696875,0.612598,0.873585,0.973649,0.796296,0.710145,0.923664,0.634409,0.602694,0.53125
1.0,0.0,0.0,1.0,0.4247425010840047,0.0,0.63879,0.975849,0.692308,0.713873,0.655844,0.966375,0.6875,0.372442,0.177419,0.547619,0.341176,0.227545,0.834648,0.557971,0.164113,0.664122,0.505747,0.837662,0.817518,0.745,0.69,0.645161,0.433333,0.659375,0.671233,0.564,0.416667,0.983926,0.890511,0.998046,0.901943,0.890217,0.616883,0.772727,0.676471,0.587719,0.765957,0.764172,0.780428,0.763514,0.503125,0.588976,0.904717,0.886486,0.740741,0.652174,0.936896,0.580645,0.508418,0.375
1.0,0.0,0.0,1.0,0.1747425010840047,0.0,0.731655,0.99337,0.692308,0.713873,0.688312,0.971343,0.6875,0.952706,0.232258,0.547619,0.723529,0.268263,0.870662,0.753623,0.164113,0.748092,0.885057,0.974026,0.934307,0.745,0.69,0.66129,0.433333,0.64375,0.849315,0.970667,0.75,0.983926,0.963504,0.997816,0.87234,0.943478,0.636364,0.681818,0.808824,0.947368,0.765957,0.764172,0.780428,0.969595,0.503125,0.604724,0.898113,0.970946,0.796296,0.652174,0.931298,0.526882,0.585859,0.53125
1.0,0.0,0.0,0.5,-1.0,0.0,0.696996,0.902648,0.769231,0.713873,0.668831,0.951171,0.6875,0.85266,0.940323,0.547619,0.258824,0.155689,0.706099,0.862319,0.231646,0.618321,0.505747,0.534632,0.970803,0.745,0.06,0.677419,0.433333,0.45625,0.671233,0.158333,0.416667,0.974575,0.649635,0.82908,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.914894,0.659864,0.843689,0.982432,0.857812,0.859843,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
1.0,0.0,0.0,0.5,-0.75,0.0,0.713996,0.902687,0.769231,0.84104,0.668831,0.955701,0.755208,0.942246,0.963441,0.785714,0.482353,0.177246,0.777077,0.855072,0.364398,0.824427,0.747126,0.857143,0.970803,0.79,0.55,0.677419,0.7,0.45625,0.671233,0.663667,0.972222,0.984389,0.963504,0.912299,0.708603,0.691304,0.62987,0.772727,0.382353,0.929825,0.957447,0.759637,0.844815,0.982432,0.921875,0.864567,0.55,0.742568,0.740741,0.681159,0.942494,0.602151,0.299663,0.40625
1.0,0.0,0.0,0.5,-0.5,0.0,0.731706,0.931337,0.692308,0.939306,0.74026,0.961634,0.989583,0.984538,0.982258,0.785714,0.717647,0.220359,0.79285,0.855072,0.473093,0.824427,0.735632,0.917749,0.970803,0.775,0.71,0.677419,0.733333,0.603125,0.671233,0.814333,1.0,0.989258,0.970803,0.958391,0.753932,0.861957,0.785714,0.772727,0.676471,0.964912,0.978723,0.759637,0.848603,0.982432,0.948438,0.91811,0.55,0.793919,0.740741,0.681159,0.942494,0.688172,0.390572,0.71875
1.0,0.0,0.0,0.5,-0.3252574989159953,0.0,0.746372,0.971903,0.692308,0.991329,0.74026,0.963325,0.989583,0.994088,0.972581,0.833333,0.794118,0.234731,0.837802,0.855072,0.76871,0.816794,0.793103,0.941558,0.963504,0.755,0.72,0.677419,0.666667,0.59375,0.712329,0.875,1.0,0.988949,0.963504,0.972414,0.761332,0.9,0.772727,0.954545,0.779412,0.982456,0.978723,0.759637,0.827925,0.982432,0.99375,0.92126,0.55,0.937838,0.740741,0.681159,0.942494,0.666667,0.56229,0.71875
1.0,0.0,0.0,0.5,-0.25,0.0,0.751497,0.979401,0.692308,0.99711,0.746753,0.964941,0.989583,0.995452,0.894086,0.833333,0.811765,0.244311,0.844374,0.855072,0.847113,0.801527,0.942529,0.950216,0.963504,0.73,0.72,0.677419,0.666667,0.596875,0.753425,0.908,1.0,0.986399,0.963504,0.985977,0.762257,0.918478,0.785714,1.0,0.808824,0.982456,0.957447,0.764172,0.821169,0.982432,0.992188,0.870866,0.551887,0.966216,0.740741,0.695652,0.942494,0.655914,0.582492,0.78125
1.0,0.0,0.0,0.5,-0.0752574989159953,0.0,0.768801,0.989266,0.692308,0.99711,0.753247,0.967296,0.994792,0.995907,0.352688,0.761905,0.811765,0.245509,0.860673,0.804348,0.897363,0.801527,0.942529,0.969697,0.948905,0.72,0.71,0.677419,0.666667,0.60625,0.753425,0.965667,1.0,0.98408,0.963504,0.995747,0.789084,0.928261,0.753247,1.0,0.808824,0.982456,0.978723,0.764172,0.780428,0.97973,0.982812,0.640945,0.669811,0.983784,0.796296,0.768116,0.934351,0.655914,0.602694,0.75
1.0,0.0,0.0,0.5,0.75,0.0,0.50137,0.925694,0.692308,0.713873,0.668831,0.791291,0.6875,0.0995907,0.177419,0.547619,0.252941,0.214371,0.667455,0.543478,0.164113,0.557252,0.505747,0.320346,0.59854,0.745,0.69,0.677419,0.433333,0.625,0.671233,0.111,0.416667,0.983926,0.737226,0.997241,0.856614,0.794565,0.62987,0.772727,0.382353,0.578947,0.765957,0.764172,0.780428,0.500676,0.503125,0.588976,0.900943,0.495946,0.740741,0.666667,0.938422,0.602151,0.309764,0.21875
1.0,0.0,0.0,0.5,0.5000000000000001,0.0,0.591596,0.964642,0.692308,0.713873,0.649351,0.961136,0.6875,0.155525,0.177419,0.547619,0.264706,0.234731,0.836488,0.536232,0.164113,0.641221,0.505747,0.746753,0.59854,0.745,0.69,0.645161,0.433333,0.66875,0.671233,0.254,0.416667,0.983926,0.868613,0.997586,0.911193,0.868478,0.623377,0.772727,0.529412,0.578947,0.765957,0.764172,0.780428,0.501351,0.503125,0.588976,0.904717,0.803378,0.740741,0.666667,0.937405,0.602151,0.531987,0.375
1.0,0.0,0.0,0.5,0.25000000000000006,0.0,0.73744,0.992226,0.692308,0.713873,0.688312,0.971177,0.6875,0.840382,0.195699,0.547619,0.605882,0.265868,0.866456,0.695652,0.164113,0.740458,0.781609,0.954545,0.905109,0.745,0.69,0.66129,0.433333,0.646875,0.739726,0.958,0.472222,0.983926,0.956204,0.997356,0.869565,0.938043,0.649351,0.818182,0.794118,0.921053,0.765957,0.764172,0.780428,0.977703,0.503125,0.588976,0.90283,0.979054,0.740741,0.710145,0.933842,0.569892,0.602694,0.5
1.0,0.0,0.0,0.5,0.0,0.0,0.77144,0.991318,0.692308,0.939306,0.75974,0.968625,0.708333,0.994088,0.298925,0.761905,0.794118,0.257485,0.861462,0.811594,0.809159,0.801527,0.931034,0.974026,0.956204,0.735,0.71,0.677419,0.433333,0.61875,0.780822,0.971,1.0,0.983926,0.956204,0.997011,0.805735,0.93587,0.733766,0.954545,0.852941,0.982456,0.914894,0.764172,0.780428,0.978378,0.96875,0.622047,0.706604,0.981081,0.777778,0.797101,0.928753,0.634409,0.609428,0.625
1.0,0.0,0.0,0.5,0.3252574989159953,0.0,0.709479,0.987017,0.692308,0.713873,0.636364,0.971071,0.6875,0.709868,0.178495,0.547619,0.5,0.261078,0.865142,0.630435,0.164113,0.687023,0.586207,0.928571,0.868613,0.745,0.69,0.596774,0.433333,0.63125,0.671233,0.882333,0.416667,0.983926,0.934307,0.997586,0.880666,0.927174,0.616883,0.818182,0.794118,0.903509,0.765957,0.764172,0.780428,0.979054,0.503125,0.588976,0.904717,0.981757,0.740741,0.666667,0.934351,0.526882,0.609428,0.5
1.0,0.0,0.0,0.5,0.0752574989159953,0.0,0.769055,0.993015,0.692308,0.713873,0.766234,0.969455,0.6875,0.988176,0.272581,0.642857,0.752941,0.265868,0.865405,0.811594,0.34355,0.763359,0.885057,0.974026,0.941606,0.74,0.7,0.725806,0.433333,0.628125,0.821918,0.975667,1.0,0.983926,0.956204,0.997126,0.827012,0.932609,0.701299,0.909091,0.838235,0.982456,0.765957,0.764172,0.780428,0.977703,0.696875,0.612598,0.835849,0.979054,0.796296,0.753623,0.928753,0.612903,0.609428,0.53125
1.0,0.0,0.0,0.5,0.4247425010840047,0.0,0.645387,0.976047,0.692308,0.713873,0.655844,0.967357,0.6875,0.372442,0.177419,0.547619,0.341176,0.250299,0.847529,0.557971,0.164113,0.656489,0.505747,0.837662,0.817518,0.745,0.69,0.612903,0.433333,0.659375,0.671233,0.564,0.416667,0.983926,0.890511,0.997701,0.904718,0.891304,0.616883,0.772727,0.676471,0.587719,0.765957,0.764172,0.780428,0.763514,0.503125,0.588976,0.90566,0.886486,0.740741,0.623188,0.936896,0.580645,0.545455,0.375
1.0,0.0,0.0,0.5,0.1747425010840047,0.0,0.753425,0.993607,0.692308,0.713873,0.720779,0.970739,0.6875,0.952706,0.232258,0.547619,0.723529,0.279042,0.871188,0.768116,0.164113,0.748092,0.885057,0.971861,0.934307,0.745,0.69,0.693548,0.433333,0.628125,0.849315,0.970333,0.75,0.983926,0.963504,0.997126,0.854764,0.933696,0.636364,0.863636,0.823529,0.95614,0.765957,0.764172,0.780428,0.974324,0.503125,0.604724,0.881132,0.976351,0.796296,0.695652,0.931807,0.602151,0.602694,0.53125
0.0,1.0,0.0,-0.8333333333333334,0.0,1.0,0.694509,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.306989,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.583942,0.745,0.06,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.970479,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.828744,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.8333333333333334,0.0,0.30102999566398114,0.69725,0.902648,0.692308,0.713873,0.668831,0.943516,0.6875,0.882219,0.865591,0.547619,0.252941,0.155689,0.667192,0.811594,0.164113,0.557252,0.505747,0.569264,0.963504,0.745,0.06,0.677419,0.433333,0.45625,0.671233,0.0526667,0.416667,0.969861,0.678832,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.837343,0.971622,0.532812,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.8333333333333334,0.0,0.47712125471966244,0.697808,0.902648,0.692308,0.713873,0.668831,0.70159,0.6875,0.861755,0.74086,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.510823,0.956204,0.745,0.06,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.969861,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.835705,0.982432,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.8333333333333334,0.0,0.6020599913279623,0.699279,0.902648,0.692308,0.713873,0.668831,0.66641,0.6875,0.465666,0.496774,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.316017,0.956204,0.745,0.06,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.970402,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.834169,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.8333333333333334,0.0,0.6989700043360187,0.698163,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.1005,0.341398,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.956204,0.745,0.06,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.970479,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.83335,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.8333333333333334,0.0,0.7781512503836435,0.698417,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.313441,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.583942,0.745,0.06,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.970479,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.832429,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.8333333333333334,0.0,0.8450980400142568,0.697808,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.312366,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.583942,0.745,0.06,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.970479,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.831405,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.8333333333333334,0.0,0.9030899869919435,0.697047,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.311828,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.583942,0.745,0.06,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.970479,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.830587,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.8333333333333334,0.0,0.9542425094393249,0.695829,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.310753,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.583942,0.745,0.06,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.970479,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.829563,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.6666666666666666,0.0,1.0,0.703085,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.311828,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.583942,0.745,0.19,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.973029,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.834476,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.6666666666666666,0.0,0.30102999566398114,0.700497,0.902648,0.692308,0.713873,0.668831,0.954025,0.6875,0.914507,0.917204,0.547619,0.252941,0.155689,0.727918,0.855072,0.164113,0.557252,0.528736,0.642857,0.963504,0.745,0.16,0.677419,0.433333,0.45625,0.671233,0.135,0.416667,0.970479,0.824818,0.782299,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.914894,0.759637,0.83939,0.981081,0.726562,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.6666666666666666,0.0,0.47712125471966244,0.703441,0.902648,0.692308,0.713873,0.668831,0.887304,0.6875,0.898136,0.858602,0.547619,0.252941,0.155689,0.654837,0.833333,0.164113,0.557252,0.505747,0.588745,0.956204,0.745,0.31,0.677419,0.433333,0.45625,0.671233,0.0376667,0.416667,0.970556,0.678832,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.838162,0.954054,0.551562,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.6666666666666666,0.0,0.6020599913279623,0.704557,0.902648,0.692308,0.713873,0.668831,0.669324,0.6875,0.834015,0.717204,0.547619,0.252941,0.155689,0.654837,0.550725,0.164113,0.557252,0.505747,0.562771,0.948905,0.745,0.3,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.971329,0.649635,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.836933,0.983108,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.6666666666666666,0.0,0.6989700043360187,0.704455,0.902648,0.692308,0.713873,0.668831,0.666787,0.6875,0.389268,0.518817,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.333333,0.934307,0.745,0.26,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.971561,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.836933,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.6666666666666666,0.0,0.7781512503836435,0.705978,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.100045,0.384409,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.253247,0.912409,0.745,0.24,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.972025,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.836012,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.6666666666666666,0.0,0.8450980400142568,0.705876,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.315591,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.934307,0.745,0.22,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.972025,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.83591,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.6666666666666666,0.0,0.9030899869919435,0.704354,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.312366,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.956204,0.745,0.22,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.972875,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.835295,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.6666666666666666,0.0,0.9542425094393249,0.703847,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.311828,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.583942,0.745,0.19,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.973107,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.834886,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.5,0.0,1.0,0.709124,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.0995907,0.311828,0.547619,0.252941,0.155689,0.654837,0.543478,0.164113,0.557252,0.505747,0.121212,0.919708,0.745,0.19,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.976584,0.635036,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.838264,0.500676,0.503125,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.5,0.0,0.30102999566398114,0.705369,0.902648,0.692308,0.713873,0.668831,0.957784,0.6875,0.930878,0.932258,0.547619,0.276471,0.155689,0.757098,0.855072,0.164113,0.557252,0.643678,0.800866,0.963504,0.745,0.52,0.677419,0.433333,0.45625,0.671233,0.240333,0.416667,0.972643,0.890511,0.827701,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.914894,0.759637,0.840311,0.982432,0.835938,0.497638,0.55,0.578378,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.5,0.0,0.47712125471966244,0.709479,0.902648,0.692308,0.713873,0.668831,0.938639,0.6875,0.931332,0.915591,0.547619,0.252941,0.155689,0.671399,0.855072,0.164113,0.557252,0.563218,0.675325,0.956204,0.745,0.43,0.677419,0.433333,0.45625,0.671233,0.0793333,0.416667,0.973107,0.744526,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.893617,0.759637,0.83898,0.971622,0.767188,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,-0.5,0.0,0.6020599913279623,0.710444,0.902648,0.692308,0.713873,0.668831,0.689496,0.6875,0.909504,0.852688,0.547619,0.252941,0.155689,0.654837,0.862319,0.164113,0.557252,0.528736,0.660173,0.948905,0.745,0.32,0.677419,0.433333,0.45625,0.671233,0.0366667,0.416667,0.974498,0.671533,0.781954,0.708603,0.63587,0.62987,0.772727,0.382353,0.578947,0.574468,0.659864,0.839083,0.891892,0.554688,0.497638,0.55,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
