% Data obtained from Wistuba et. al; https://github.com/wistuba/TST
@RELATION ongrid-svm

@ATTRIBUTE kernel_rbf NUMERIC
@ATTRIBUTE kernel_poly NUMERIC
@ATTRIBUTE kernel_linear NUMERIC
@ATTRIBUTE c NUMERIC
@ATTRIBUTE gamma NUMERIC
@ATTRIBUTE degree NUMERIC
@ATTRIBUTE y-on-seismic NUMERIC
@ATTRIBUTE y-on-automobile NUMERIC
@ATTRIBUTE y-on-shuttle NUMERIC
@ATTRIBUTE y-on-segment NUMERIC
@ATTRIBUTE y-on-chess NUMERIC
@ATTRIBUTE y-on-magic NUMERIC
@ATTRIBUTE y-on-titanic NUMERIC
@ATTRIBUTE y-on-pima NUMERIC
@ATTRIBUTE y-on-spectfheart NUMERIC
@ATTRIBUTE y-on-abalone NUMERIC
@ATTRIBUTE y-on-ecoli NUMERIC
@ATTRIBUTE y-on-banana NUMERIC
@ATTRIBUTE y-on-bands NUMERIC
@ATTRIBUTE y-on-ring NUMERIC
@ATTRIBUTE y-on-lymphography NUMERIC
@ATTRIBUTE y-on-tic-tac-toe NUMERIC
@ATTRIBUTE y-on-german-numer NUMERIC
@ATTRIBUTE y-on-splice NUMERIC
@ATTRIBUTE y-on-diabetes NUMERIC
@ATTRIBUTE y-on-appendicitis NUMERIC
@ATTRIBUTE y-on-sonar-scale NUMERIC
@ATTRIBUTE y-on-twonorm NUMERIC
@ATTRIBUTE y-on-wdbc NUMERIC
@ATTRIBUTE y-on-australian NUMERIC
@ATTRIBUTE y-on-letter NUMERIC
@ATTRIBUTE y-on-usps NUMERIC
@ATTRIBUTE y-on-led7digit NUMERIC
@ATTRIBUTE y-on-winequality-red NUMERIC
@ATTRIBUTE y-on-bupa NUMERIC
@ATTRIBUTE y-on-spambase NUMERIC
@ATTRIBUTE y-on-coil2000 NUMERIC
@ATTRIBUTE y-on-W8A NUMERIC
@ATTRIBUTE y-on-A9A NUMERIC
@ATTRIBUTE y-on-vehicle NUMERIC
@ATTRIBUTE y-on-crx NUMERIC
@ATTRIBUTE y-on-pendigits NUMERIC
@ATTRIBUTE y-on-saheart NUMERIC
@ATTRIBUTE y-on-car NUMERIC
@ATTRIBUTE y-on-housevotes NUMERIC
@ATTRIBUTE y-on-monk-2 NUMERIC
@ATTRIBUTE y-on-cod-rna NUMERIC
@ATTRIBUTE y-on-colon-cancer NUMERIC
@ATTRIBUTE y-on-phoneme NUMERIC
@ATTRIBUTE y-on-haberman NUMERIC
@ATTRIBUTE y-on-wine NUMERIC
@ATTRIBUTE y-on-wisconsin NUMERIC
@ATTRIBUTE y-on-yeast NUMERIC
@ATTRIBUTE y-on-breast-cancer NUMERIC
@ATTRIBUTE y-on-kr-vs-k NUMERIC
@ATTRIBUTE y-on-ijcnn1 NUMERIC

@DATA
1.0,0.0,0.0,0.3333333333333333,-0.25,0.0,0.747437,0.78125,0.972069,0.943723,0.992188,0.842271,0.759637,0.74026,0.740741,0.237126,0.794118,0.55,0.712329,0.956081,0.666667,0.989583,0.755,0.870866,0.792208,0.954545,0.833333,0.982432,0.982456,0.847826,0.889333,0.894086,0.72,0.59375,0.681159,0.902174,0.942494,0.986321,0.828437,0.8,0.801527,0.996362,0.655914,0.991329,0.978723,0.931034,0.964216,0.692308,0.760407,0.677419,1.0,0.970803,0.565657,0.970803,0.806308,0.975376
1.0,0.0,0.0,0.3333333333333333,-0.0752574989159953,0.0,0.765249,0.75,0.994943,0.963203,0.982812,0.85857,0.764172,0.75974,0.777778,0.249102,0.808824,0.659434,0.753425,0.981757,0.666667,0.994792,0.74,0.640945,0.753247,1.0,0.761905,0.981081,0.991228,0.818841,0.957,0.353226,0.71,0.590625,0.753623,0.927174,0.93944,0.98408,0.780428,0.811765,0.793893,0.995907,0.666667,0.99711,0.978723,0.942529,0.967115,0.692308,0.780759,0.677419,1.0,0.963504,0.59596,0.956204,0.897541,0.986701
1.0,0.0,0.0,0.3333333333333333,0.75,0.0,0.50137,0.21875,0.997241,0.320346,0.503125,0.667455,0.764172,0.668831,0.740741,0.214371,0.382353,0.901887,0.671233,0.495946,0.433333,0.6875,0.745,0.588976,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.111,0.177419,0.69,0.625,0.666667,0.795652,0.938422,0.983926,0.780428,0.252941,0.557252,0.0995907,0.602151,0.713873,0.765957,0.505747,0.790929,0.692308,0.858464,0.677419,0.416667,0.737226,0.309764,0.59854,0.164113,0.925694
1.0,0.0,0.0,0.3333333333333333,0.5000000000000001,0.0,0.59454,0.375,0.997471,0.746753,0.503125,0.842797,0.764172,0.649351,0.740741,0.245509,0.529412,0.90283,0.671233,0.803378,0.433333,0.6875,0.745,0.588976,0.623377,0.772727,0.547619,0.501351,0.578947,0.536232,0.254,0.177419,0.69,0.671875,0.695652,0.867391,0.937405,0.983926,0.780428,0.264706,0.641221,0.155525,0.602151,0.713873,0.765957,0.505747,0.960985,0.692308,0.904718,0.629032,0.416667,0.868613,0.531987,0.59854,0.164113,0.964682
1.0,0.0,0.0,0.3333333333333333,0.25000000000000006,0.0,0.745813,0.5,0.997356,0.952381,0.503125,0.866193,0.764172,0.74026,0.740741,0.270659,0.808824,0.900943,0.739726,0.97973,0.433333,0.6875,0.745,0.588976,0.655844,0.818182,0.547619,0.978378,0.921053,0.710145,0.958,0.195699,0.69,0.628125,0.695652,0.934783,0.93486,0.983926,0.780428,0.605882,0.740458,0.840382,0.623656,0.713873,0.765957,0.781609,0.971101,0.692308,0.86494,0.645161,0.472222,0.956204,0.599327,0.905109,0.164113,0.992147
1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.769106,0.625,0.996207,0.969697,0.96875,0.860147,0.764172,0.746753,0.796296,0.253892,0.852941,0.683019,0.794521,0.983108,0.433333,0.708333,0.735,0.622047,0.753247,0.954545,0.761905,0.981081,0.991228,0.804348,0.967667,0.298925,0.71,0.61875,0.782609,0.932609,0.933333,0.983926,0.780428,0.8,0.80916,0.994088,0.655914,0.939306,0.914894,0.942529,0.968398,0.692308,0.798335,0.677419,1.0,0.963504,0.592593,0.963504,0.809159,0.990292
1.0,0.0,0.0,0.3333333333333333,0.3252574989159953,0.0,0.71704,0.5,0.997471,0.928571,0.503125,0.865142,0.764172,0.675325,0.740741,0.275449,0.808824,0.903774,0.671233,0.981757,0.433333,0.6875,0.745,0.588976,0.616883,0.818182,0.547619,0.979054,0.903509,0.630435,0.882333,0.178495,0.69,0.653125,0.681159,0.930435,0.93486,0.983926,0.780428,0.5,0.679389,0.709868,0.537634,0.713873,0.765957,0.586207,0.970452,0.692308,0.876966,0.612903,0.416667,0.934307,0.585859,0.868613,0.164113,0.987135
1.0,0.0,0.0,0.3333333333333333,0.0752574989159953,0.0,0.770679,0.53125,0.997011,0.97619,0.696875,0.863828,0.764172,0.746753,0.796296,0.258683,0.852941,0.803774,0.780822,0.981081,0.433333,0.6875,0.74,0.612598,0.727273,0.909091,0.642857,0.978378,0.982456,0.804348,0.972,0.272581,0.7,0.63125,0.768116,0.933696,0.931807,0.983926,0.780428,0.747059,0.763359,0.988631,0.623656,0.713873,0.765957,0.91954,0.969199,0.692308,0.815911,0.693548,1.0,0.956204,0.609428,0.941606,0.34355,0.992305
1.0,0.0,0.0,0.3333333333333333,0.4247425010840047,0.0,0.648889,0.375,0.997586,0.837662,0.503125,0.852787,0.764172,0.655844,0.740741,0.257485,0.691176,0.90566,0.671233,0.886486,0.433333,0.6875,0.745,0.588976,0.616883,0.772727,0.547619,0.763514,0.587719,0.557971,0.564,0.177419,0.69,0.675,0.666667,0.897826,0.936896,0.983926,0.780428,0.341176,0.648855,0.372442,0.580645,0.713873,0.765957,0.505747,0.967628,0.692308,0.896392,0.629032,0.416667,0.890511,0.579125,0.817518,0.164113,0.976126
1.0,0.0,0.0,0.3333333333333333,0.1747425010840047,0.0,0.761088,0.53125,0.997011,0.971861,0.503125,0.869348,0.764172,0.746753,0.796296,0.277844,0.838235,0.880189,0.849315,0.976351,0.433333,0.6875,0.745,0.604724,0.649351,0.863636,0.547619,0.975,0.95614,0.782609,0.971,0.232258,0.69,0.628125,0.73913,0.933696,0.933842,0.983926,0.780428,0.723529,0.748092,0.952706,0.602151,0.713873,0.765957,0.885057,0.970558,0.692308,0.847364,0.677419,0.75,0.963504,0.622896,0.934307,0.164113,0.993134
1.0,0.0,0.0,1.0,-1.0,0.0,0.710697,0.375,0.914253,0.841991,0.898438,0.775237,0.759637,0.668831,0.740741,0.177246,0.382353,0.55,0.671233,0.730405,0.7,0.708333,0.76,0.856693,0.62987,0.772727,0.714286,0.982432,0.868421,0.855072,0.645667,0.954301,0.16,0.45625,0.681159,0.646739,0.942494,0.983539,0.846555,0.452941,0.824427,0.932242,0.602151,0.809249,0.914894,0.643678,0.953874,0.692308,0.708603,0.677419,0.916667,0.963504,0.299663,0.978102,0.340342,0.902648
1.0,0.0,0.0,1.0,-0.75,0.0,0.725718,0.65625,0.95023,0.915584,0.926562,0.786278,0.759637,0.74026,0.740741,0.220359,0.617647,0.55,0.671233,0.781081,0.733333,0.989583,0.765,0.867717,0.785714,0.772727,0.761905,0.981757,0.95614,0.855072,0.802667,0.972043,0.71,0.603125,0.681159,0.859783,0.942494,0.986708,0.843894,0.711765,0.824427,0.977717,0.645161,0.919075,0.978723,0.735632,0.95863,0.769231,0.747456,0.677419,0.972222,0.970803,0.350168,0.970803,0.425517,0.917801
1.0,0.0,0.0,1.0,-0.5,0.0,0.742109,0.71875,0.97,0.935065,0.990625,0.824395,0.759637,0.74026,0.740741,0.238323,0.808824,0.55,0.753425,0.867568,0.666667,0.989583,0.75,0.907087,0.766234,0.954545,0.857143,0.982432,0.982456,0.862319,0.856667,0.980108,0.73,0.59375,0.695652,0.906522,0.942494,0.990108,0.83939,0.776471,0.824427,0.989995,0.677419,0.985549,0.957447,0.735632,0.962812,0.692308,0.761332,0.677419,1.0,0.963504,0.555556,0.963504,0.689416,0.963261
1.0,0.0,0.0,1.0,-0.3252574989159953,0.0,0.754593,0.84375,0.988851,0.965368,0.99375,0.849106,0.76644,0.746753,0.796296,0.247904,0.779412,0.619811,0.753425,0.973649,0.666667,0.994792,0.73,0.92126,0.772727,1.0,0.833333,0.982432,0.982456,0.847826,0.92,0.973118,0.74,0.58125,0.73913,0.927174,0.941476,0.989258,0.810625,0.823529,0.816794,0.994998,0.666667,0.99422,0.957447,0.942529,0.965243,0.692308,0.765957,0.677419,1.0,0.963504,0.602694,0.956204,0.860121,0.982203
1.0,0.0,0.0,1.0,-0.25,0.0,0.763219,0.875,0.995057,0.967532,0.992188,0.858307,0.764172,0.746753,0.796296,0.251497,0.794118,0.649057,0.739726,0.97973,0.7,1.0,0.715,0.870866,0.766234,1.0,0.833333,0.981757,0.982456,0.826087,0.949333,0.893548,0.73,0.575,0.73913,0.931522,0.93944,0.986476,0.820657,0.841176,0.793893,0.993633,0.655914,1.0,0.957447,0.942529,0.965952,0.692308,0.768733,0.677419,1.0,0.963504,0.602694,0.956204,0.897185,0.986899
1.0,0.0,0.0,1.0,-0.0752574989159953,0.0,0.771795,0.75,0.997356,0.971861,0.982812,0.861987,0.764172,0.75974,0.759259,0.258683,0.852941,0.70283,0.739726,0.979054,0.666667,0.994792,0.72,0.640945,0.720779,0.909091,0.761905,0.975676,0.982456,0.797101,0.966667,0.352688,0.71,0.6125,0.782609,0.930435,0.915013,0.98408,0.780428,0.829412,0.801527,0.994998,0.623656,0.99711,0.978723,0.954023,0.968368,0.692308,0.805735,0.693548,1.0,0.941606,0.59596,0.948905,0.897363,0.991516
1.0,0.0,0.0,1.0,0.75,0.0,0.501015,0.21875,0.997356,0.320346,0.503125,0.667455,0.764172,0.668831,0.740741,0.203593,0.382353,0.891509,0.671233,0.495946,0.433333,0.6875,0.745,0.588976,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.111,0.177419,0.69,0.625,0.666667,0.796739,0.938422,0.983926,0.780428,0.252941,0.557252,0.0995907,0.602151,0.713873,0.765957,0.505747,0.791804,0.692308,0.854764,0.677419,0.416667,0.737226,0.309764,0.59854,0.164113,0.925694
1.0,0.0,0.0,1.0,0.5000000000000001,0.0,0.589973,0.375,0.997816,0.746753,0.503125,0.82387,0.764172,0.649351,0.740741,0.213174,0.529412,0.903774,0.671233,0.803378,0.433333,0.6875,0.745,0.588976,0.623377,0.772727,0.547619,0.501351,0.578947,0.536232,0.254,0.177419,0.69,0.671875,0.695652,0.865217,0.937405,0.983926,0.780428,0.264706,0.641221,0.155525,0.602151,0.713873,0.765957,0.505747,0.959898,0.692308,0.902868,0.645161,0.416667,0.868613,0.525253,0.59854,0.164113,0.964603
1.0,0.0,0.0,1.0,0.25000000000000006,0.0,0.718309,0.5,0.997931,0.952381,0.503125,0.867771,0.764172,0.636364,0.740741,0.251497,0.75,0.904717,0.739726,0.979054,0.433333,0.6875,0.745,0.588976,0.642857,0.818182,0.547619,0.977703,0.921053,0.702899,0.958,0.195699,0.69,0.65,0.666667,0.929348,0.933333,0.983926,0.780428,0.605882,0.725191,0.840382,0.537634,0.713873,0.765957,0.781609,0.971252,0.692308,0.879741,0.612903,0.472222,0.956204,0.592593,0.905109,0.164113,0.991713
1.0,0.0,0.0,1.0,0.0,0.0,0.768801,0.625,0.997241,0.967532,0.96875,0.867771,0.764172,0.766234,0.777778,0.267066,0.823529,0.816038,0.808219,0.978378,0.433333,0.708333,0.735,0.622047,0.662338,0.909091,0.761905,0.972973,0.964912,0.782609,0.971333,0.298925,0.71,0.621875,0.753623,0.932609,0.918575,0.983926,0.780428,0.788235,0.78626,0.993633,0.623656,0.939306,0.914894,0.954023,0.969138,0.692308,0.828862,0.741935,1.0,0.934307,0.589226,0.956204,0.809159,0.992463
1.0,0.0,0.0,1.0,0.3252574989159953,0.0,0.692835,0.5,0.997701,0.926407,0.503125,0.85857,0.764172,0.623377,0.740741,0.245509,0.779412,0.904717,0.671233,0.981757,0.433333,0.6875,0.745,0.588976,0.616883,0.818182,0.547619,0.979054,0.903509,0.630435,0.882333,0.178495,0.69,0.63125,0.608696,0.917391,0.934351,0.983926,0.780428,0.5,0.679389,0.709868,0.526882,0.713873,0.765957,0.586207,0.970437,0.692308,0.895467,0.596774,0.416667,0.934307,0.558923,0.868613,0.164113,0.986622
1.0,0.0,0.0,1.0,0.0752574989159953,0.0,0.753222,0.53125,0.997471,0.974026,0.696875,0.871188,0.764172,0.74026,0.796296,0.269461,0.808824,0.873585,0.753425,0.973649,0.433333,0.6875,0.74,0.612598,0.649351,0.772727,0.642857,0.966892,0.964912,0.768116,0.976,0.272581,0.7,0.634375,0.710145,0.93587,0.923664,0.983926,0.780428,0.752941,0.755725,0.988176,0.634409,0.713873,0.765957,0.885057,0.97012,0.692308,0.842738,0.709677,1.0,0.956204,0.602694,0.941606,0.34355,0.993449
1.0,0.0,0.0,1.0,0.4247425010840047,0.0,0.63879,0.375,0.998046,0.837662,0.503125,0.834648,0.764172,0.655844,0.740741,0.227545,0.676471,0.904717,0.671233,0.886486,0.433333,0.6875,0.745,0.588976,0.616883,0.772727,0.547619,0.763514,0.587719,0.557971,0.564,0.177419,0.69,0.659375,0.652174,0.890217,0.936896,0.983926,0.780428,0.341176,0.664122,0.372442,0.580645,0.713873,0.765957,0.505747,0.966375,0.692308,0.901943,0.645161,0.416667,0.890511,0.508418,0.817518,0.164113,0.975849
1.0,0.0,0.0,1.0,0.1747425010840047,0.0,0.731655,0.53125,0.997816,0.974026,0.503125,0.870662,0.764172,0.688312,0.796296,0.268263,0.808824,0.898113,0.849315,0.970946,0.433333,0.6875,0.745,0.604724,0.636364,0.681818,0.547619,0.969595,0.947368,0.753623,0.970667,0.232258,0.69,0.64375,0.652174,0.943478,0.931298,0.983926,0.780428,0.723529,0.748092,0.952706,0.526882,0.713873,0.765957,0.885057,0.971343,0.692308,0.87234,0.66129,0.75,0.963504,0.585859,0.934307,0.164113,0.99337
1.0,0.0,0.0,0.5,-1.0,0.0,0.696996,0.1875,0.82908,0.534632,0.857812,0.706099,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.859843,0.62987,0.772727,0.547619,0.982432,0.578947,0.862319,0.158333,0.940323,0.06,0.45625,0.681159,0.63587,0.942494,0.974575,0.843689,0.258824,0.618321,0.85266,0.602151,0.713873,0.914894,0.505747,0.951171,0.769231,0.708603,0.677419,0.416667,0.649635,0.299663,0.970803,0.231646,0.902648
1.0,0.0,0.0,0.5,-0.75,0.0,0.713996,0.40625,0.912299,0.857143,0.921875,0.777077,0.759637,0.668831,0.740741,0.177246,0.382353,0.55,0.671233,0.742568,0.7,0.755208,0.79,0.864567,0.62987,0.772727,0.785714,0.982432,0.929825,0.855072,0.663667,0.963441,0.55,0.45625,0.681159,0.691304,0.942494,0.984389,0.844815,0.482353,0.824427,0.942246,0.602151,0.84104,0.957447,0.747126,0.955701,0.769231,0.708603,0.677419,0.972222,0.963504,0.299663,0.970803,0.364398,0.902687
1.0,0.0,0.0,0.5,-0.5,0.0,0.731706,0.71875,0.958391,0.917749,0.948438,0.79285,0.759637,0.74026,0.740741,0.220359,0.676471,0.55,0.671233,0.793919,0.733333,0.989583,0.775,0.91811,0.785714,0.772727,0.785714,0.982432,0.964912,0.855072,0.814333,0.982258,0.71,0.603125,0.681159,0.861957,0.942494,0.989258,0.848603,0.717647,0.824427,0.984538,0.688172,0.939306,0.978723,0.735632,0.961634,0.692308,0.753932,0.677419,1.0,0.970803,0.390572,0.970803,0.473093,0.931337
1.0,0.0,0.0,0.5,-0.3252574989159953,0.0,0.746372,0.71875,0.972414,0.941558,0.99375,0.837802,0.759637,0.74026,0.740741,0.234731,0.779412,0.55,0.712329,0.937838,0.666667,0.989583,0.755,0.92126,0.772727,0.954545,0.833333,0.982432,0.982456,0.855072,0.875,0.972581,0.72,0.59375,0.681159,0.9,0.942494,0.988949,0.827925,0.794118,0.816794,0.994088,0.666667,0.991329,0.978723,0.793103,0.963325,0.692308,0.761332,0.677419,1.0,0.963504,0.56229,0.963504,0.76871,0.971903
1.0,0.0,0.0,0.5,-0.25,0.0,0.751497,0.78125,0.985977,0.950216,0.992188,0.844374,0.764172,0.746753,0.740741,0.244311,0.808824,0.551887,0.753425,0.966216,0.666667,0.989583,0.73,0.870866,0.785714,1.0,0.833333,0.982432,0.982456,0.855072,0.908,0.894086,0.72,0.596875,0.695652,0.918478,0.942494,0.986399,0.821169,0.811765,0.801527,0.995452,0.655914,0.99711,0.957447,0.942529,0.964941,0.692308,0.762257,0.677419,1.0,0.963504,0.582492,0.963504,0.847113,0.979401
1.0,0.0,0.0,0.5,-0.0752574989159953,0.0,0.768801,0.75,0.995747,0.969697,0.982812,0.860673,0.764172,0.753247,0.796296,0.245509,0.808824,0.669811,0.753425,0.983784,0.666667,0.994792,0.72,0.640945,0.753247,1.0,0.761905,0.97973,0.982456,0.804348,0.965667,0.352688,0.71,0.60625,0.768116,0.928261,0.934351,0.98408,0.780428,0.811765,0.801527,0.995907,0.655914,0.99711,0.978723,0.942529,0.967296,0.692308,0.789084,0.677419,1.0,0.963504,0.602694,0.948905,0.897363,0.989266
1.0,0.0,0.0,0.5,0.75,0.0,0.50137,0.21875,0.997241,0.320346,0.503125,0.667455,0.764172,0.668831,0.740741,0.214371,0.382353,0.900943,0.671233,0.495946,0.433333,0.6875,0.745,0.588976,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.111,0.177419,0.69,0.625,0.666667,0.794565,0.938422,0.983926,0.780428,0.252941,0.557252,0.0995907,0.602151,0.713873,0.765957,0.505747,0.791291,0.692308,0.856614,0.677419,0.416667,0.737226,0.309764,0.59854,0.164113,0.925694
1.0,0.0,0.0,0.5,0.5000000000000001,0.0,0.591596,0.375,0.997586,0.746753,0.503125,0.836488,0.764172,0.649351,0.740741,0.234731,0.529412,0.904717,0.671233,0.803378,0.433333,0.6875,0.745,0.588976,0.623377,0.772727,0.547619,0.501351,0.578947,0.536232,0.254,0.177419,0.69,0.66875,0.666667,0.868478,0.937405,0.983926,0.780428,0.264706,0.641221,0.155525,0.602151,0.713873,0.765957,0.505747,0.961136,0.692308,0.911193,0.645161,0.416667,0.868613,0.531987,0.59854,0.164113,0.964642
1.0,0.0,0.0,0.5,0.25000000000000006,0.0,0.73744,0.5,0.997356,0.954545,0.503125,0.866456,0.764172,0.688312,0.740741,0.265868,0.794118,0.90283,0.739726,0.979054,0.433333,0.6875,0.745,0.588976,0.649351,0.818182,0.547619,0.977703,0.921053,0.695652,0.958,0.195699,0.69,0.646875,0.710145,0.938043,0.933842,0.983926,0.780428,0.605882,0.740458,0.840382,0.569892,0.713873,0.765957,0.781609,0.971177,0.692308,0.869565,0.66129,0.472222,0.956204,0.602694,0.905109,0.164113,0.992226
1.0,0.0,0.0,0.5,0.0,0.0,0.77144,0.625,0.997011,0.974026,0.96875,0.861462,0.764172,0.75974,0.777778,0.257485,0.852941,0.706604,0.780822,0.981081,0.433333,0.708333,0.735,0.622047,0.733766,0.954545,0.761905,0.978378,0.982456,0.811594,0.971,0.298925,0.71,0.61875,0.797101,0.93587,0.928753,0.983926,0.780428,0.794118,0.801527,0.994088,0.634409,0.939306,0.914894,0.931034,0.968625,0.692308,0.805735,0.677419,1.0,0.956204,0.609428,0.956204,0.809159,0.991318
1.0,0.0,0.0,0.5,0.3252574989159953,0.0,0.709479,0.5,0.997586,0.928571,0.503125,0.865142,0.764172,0.636364,0.740741,0.261078,0.794118,0.904717,0.671233,0.981757,0.433333,0.6875,0.745,0.588976,0.616883,0.818182,0.547619,0.979054,0.903509,0.630435,0.882333,0.178495,0.69,0.63125,0.666667,0.927174,0.934351,0.983926,0.780428,0.5,0.687023,0.709868,0.526882,0.713873,0.765957,0.586207,0.971071,0.692308,0.880666,0.596774,0.416667,0.934307,0.609428,0.868613,0.164113,0.987017
1.0,0.0,0.0,0.5,0.0752574989159953,0.0,0.769055,0.53125,0.997126,0.974026,0.696875,0.865405,0.764172,0.766234,0.796296,0.265868,0.838235,0.835849,0.821918,0.979054,0.433333,0.6875,0.74,0.612598,0.701299,0.909091,0.642857,0.977703,0.982456,0.811594,0.975667,0.272581,0.7,0.628125,0.753623,0.932609,0.928753,0.983926,0.780428,0.752941,0.763359,0.988176,0.612903,0.713873,0.765957,0.885057,0.969455,0.692308,0.827012,0.725806,1.0,0.956204,0.609428,0.941606,0.34355,0.993015
1.0,0.0,0.0,0.5,0.4247425010840047,0.0,0.645387,0.375,0.997701,0.837662,0.503125,0.847529,0.764172,0.655844,0.740741,0.250299,0.676471,0.90566,0.671233,0.886486,0.433333,0.6875,0.745,0.588976,0.616883,0.772727,0.547619,0.763514,0.587719,0.557971,0.564,0.177419,0.69,0.659375,0.623188,0.891304,0.936896,0.983926,0.780428,0.341176,0.656489,0.372442,0.580645,0.713873,0.765957,0.505747,0.967357,0.692308,0.904718,0.612903,0.416667,0.890511,0.545455,0.817518,0.164113,0.976047
1.0,0.0,0.0,0.5,0.1747425010840047,0.0,0.753425,0.53125,0.997126,0.971861,0.503125,0.871188,0.764172,0.720779,0.796296,0.279042,0.823529,0.881132,0.849315,0.976351,0.433333,0.6875,0.745,0.604724,0.636364,0.863636,0.547619,0.974324,0.95614,0.768116,0.970333,0.232258,0.69,0.628125,0.695652,0.933696,0.931807,0.983926,0.780428,0.723529,0.748092,0.952706,0.602151,0.713873,0.765957,0.885057,0.970739,0.692308,0.854764,0.693548,0.75,0.963504,0.602694,0.934307,0.164113,0.993607
0.0,1.0,0.0,-0.8333333333333334,0.0,1.0,0.694509,0.1875,0.781954,0.121212,0.503125,0.654837,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.497638,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.0363333,0.306989,0.06,0.45625,0.681159,0.63587,0.942494,0.970479,0.828744,0.252941,0.557252,0.0995907,0.602151,0.713873,0.574468,0.505747,0.666757,0.692308,0.708603,0.677419,0.416667,0.635036,0.299663,0.583942,0.164113,0.902648
0.0,1.0,0.0,-0.8333333333333334,0.0,0.30102999566398114,0.69725,0.1875,0.781954,0.569264,0.532812,0.667192,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.497638,0.62987,0.772727,0.547619,0.971622,0.578947,0.811594,0.0526667,0.865591,0.06,0.45625,0.681159,0.63587,0.942494,0.969861,0.837343,0.252941,0.557252,0.882219,0.602151,0.713873,0.574468,0.505747,0.943516,0.692308,0.708603,0.677419,0.416667,0.678832,0.299663,0.963504,0.164113,0.902648
0.0,1.0,0.0,-0.8333333333333334,0.0,0.47712125471966244,0.697808,0.1875,0.781954,0.510823,0.503125,0.654837,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.497638,0.62987,0.772727,0.547619,0.982432,0.578947,0.543478,0.0363333,0.74086,0.06,0.45625,0.681159,0.63587,0.942494,0.969861,0.835705,0.252941,0.557252,0.861755,0.602151,0.713873,0.574468,0.505747,0.70159,0.692308,0.708603,0.677419,0.416667,0.635036,0.299663,0.956204,0.164113,0.902648
0.0,1.0,0.0,-0.8333333333333334,0.0,0.6020599913279623,0.699279,0.1875,0.781954,0.316017,0.503125,0.654837,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.497638,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.0363333,0.496774,0.06,0.45625,0.681159,0.63587,0.942494,0.970402,0.834169,0.252941,0.557252,0.465666,0.602151,0.713873,0.574468,0.505747,0.66641,0.692308,0.708603,0.677419,0.416667,0.635036,0.299663,0.956204,0.164113,0.902648
0.0,1.0,0.0,-0.8333333333333334,0.0,0.6989700043360187,0.698163,0.1875,0.781954,0.121212,0.503125,0.654837,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.497638,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.0363333,0.341398,0.06,0.45625,0.681159,0.63587,0.942494,0.970479,0.83335,0.252941,0.557252,0.1005,0.602151,0.713873,0.574468,0.505747,0.666757,0.692308,0.708603,0.677419,0.416667,0.635036,0.299663,0.956204,0.164113,0.902648
0.0,1.0,0.0,-0.8333333333333334,0.0,0.7781512503836435,0.698417,0.1875,0.781954,0.121212,0.503125,0.654837,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.497638,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.0363333,0.313441,0.06,0.45625,0.681159,0.63587,0.942494,0.970479,0.832429,0.252941,0.557252,0.0995907,0.602151,0.713873,0.574468,0.505747,0.666757,0.692308,0.708603,0.677419,0.416667,0.635036,0.299663,0.583942,0.164113,0.902648
0.0,1.0,0.0,-0.8333333333333334,0.0,0.8450980400142568,0.697808,0.1875,0.781954,0.121212,0.503125,0.654837,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.497638,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.0363333,0.312366,0.06,0.45625,0.681159,0.63587,0.942494,0.970479,0.831405,0.252941,0.557252,0.0995907,0.602151,0.713873,0.574468,0.505747,0.666757,0.692308,0.708603,0.677419,0.416667,0.635036,0.299663,0.583942,0.164113,0.902648
